bed,bath,car,landSizeM2,floorSizeM2,yearBuilt,saleYearMonth,saleMonth_sin,saleMonth_cos,suburb_price_median_current,count,suburb_price_median_3m,suburb_price_median_6m,suburb_price_median_12m,suburb_txn_count_3m,suburb_txn_count_6m,suburb_volatility_3m,suburb_volatility_6m,suburb_volatility_12m,suburb_delta_3m,suburb_delta_12m,suburb_house_price_median_current,suburb_house_txn_count_current,suburb_house_volatility_current,suburb_house_price_median_3m,suburb_house_price_median_6m,suburb_house_price_median_12m,suburb_house_txn_count_3m,suburb_house_txn_count_6m,suburb_house_volatility_3m,suburb_house_volatility_6m,suburb_house_volatility_12m,suburb_house_delta_3m,suburb_house_delta_12m,suburb_other_price_median_current,suburb_other_txn_count_current,suburb_other_volatility_current,suburb_other_price_median_3m,suburb_other_price_median_6m,suburb_other_price_median_12m,suburb_other_txn_count_3m,suburb_other_txn_count_12m,suburb_other_volatility_3m,suburb_other_volatility_6m,suburb_other_volatility_12m,suburb_other_delta_3m,suburb_other_delta_12m,propertyType,saleType,agency,landUse,developmentZone,ownerType,agencyBrand,street,propertyAgeBand,salePrice
4.0,2.0,2.0,207.0,146.0,2024.0,201712,0.0,1.0,880000.0,23.0,948000.0,916900.0,887000.0,74.0,137.0,1470853.3965965984,977062.9335381314,690284.2193039294,-0.0306234853491959,-0.0638297872340425,1050000.0,9.0,491673.022557788,1050000.0,1049000.0,1039750.0,30.0,60.0,434434.84920488746,383016.6385520055,401319.554141075,-0.0056818181818182,0.0880829015544042,732500.0,14.0,378426.5356144345,838050.0,685250.0,715250.0,44.0,136.0,1784446.5656345852,1153046.0665003536,755083.1444062241,0.1481191222570532,0.1701277955271565,UNIT,Unknown,Other,Detached Dwelling,GRZ2,Owner Occupied,Other,Coppin Close,,863680.0
5.0,3.0,5.0,874.0,421.0,1970.0,201712,0.0,1.0,880000.0,23.0,948000.0,916900.0,887000.0,74.0,137.0,1470853.3965965984,977062.9335381314,690284.2193039294,-0.0306234853491959,-0.0638297872340425,1050000.0,9.0,491673.022557788,1050000.0,1049000.0,1039750.0,30.0,60.0,434434.84920488746,383016.6385520055,401319.554141075,-0.0056818181818182,0.0880829015544042,732500.0,14.0,378426.5356144345,838050.0,685250.0,715250.0,44.0,136.0,1784446.5656345852,1153046.0665003536,755083.1444062241,0.1481191222570532,0.1701277955271565,HOUSE,Unknown,Other,Detached Dwelling,GRZ2,Owner Occupied,Other,Creek Road,21+,1650000.0
4.0,1.0,2.0,683.0,174.0,1960.0,201712,0.0,1.0,880000.0,23.0,948000.0,916900.0,887000.0,74.0,137.0,1470853.3965965984,977062.9335381314,690284.2193039294,-0.0306234853491959,-0.0638297872340425,1050000.0,9.0,491673.022557788,1050000.0,1049000.0,1039750.0,30.0,60.0,434434.84920488746,383016.6385520055,401319.554141075,-0.0056818181818182,0.0880829015544042,732500.0,14.0,378426.5356144345,838050.0,685250.0,715250.0,44.0,136.0,1784446.5656345852,1153046.0665003536,755083.1444062241,0.1481191222570532,0.1701277955271565,HOUSE,Unknown,Other,Detached Dwelling,GRZ2,Rented,Other,Victory Street,21+,1015000.0
2.0,1.0,1.0,185.0,88.0,1980.0,201712,0.0,1.0,880000.0,23.0,948000.0,916900.0,887000.0,74.0,137.0,1470853.3965965984,977062.9335381314,690284.2193039294,-0.0306234853491959,-0.0638297872340425,1050000.0,9.0,491673.022557788,1050000.0,1049000.0,1039750.0,30.0,60.0,434434.84920488746,383016.6385520055,401319.554141075,-0.0056818181818182,0.0880829015544042,732500.0,14.0,378426.5356144345,838050.0,685250.0,715250.0,44.0,136.0,1784446.5656345852,1153046.0665003536,755083.1444062241,0.1481191222570532,0.1701277955271565,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,NRZ4,Rented,Other,Quarry Road,21+,600000.0
2.0,1.0,1.0,3890.0,53.0,2012.0,201712,0.0,1.0,880000.0,23.0,948000.0,916900.0,887000.0,74.0,137.0,1470853.3965965984,977062.9335381314,690284.2193039294,-0.0306234853491959,-0.0638297872340425,1050000.0,9.0,491673.022557788,1050000.0,1049000.0,1039750.0,30.0,60.0,434434.84920488746,383016.6385520055,401319.554141075,-0.0056818181818182,0.0880829015544042,732500.0,14.0,378426.5356144345,838050.0,685250.0,715250.0,44.0,136.0,1784446.5656345852,1153046.0665003536,755083.1444062241,0.1481191222570532,0.1701277955271565,UNIT,Unknown,Philip Webb - Doncaster East,Single Strata Unit/Villa Unit/Townhouse,MUZ,Rented,Other,Colombo Street,0–5,404000.0
3.0,2.0,1.0,302.0,145.0,1950.0,201712,0.0,1.0,880000.0,23.0,948000.0,916900.0,887000.0,74.0,137.0,1470853.3965965984,977062.9335381314,690284.2193039294,-0.0306234853491959,-0.0638297872340425,1050000.0,9.0,491673.022557788,1050000.0,1049000.0,1039750.0,30.0,60.0,434434.84920488746,383016.6385520055,401319.554141075,-0.0056818181818182,0.0880829015544042,732500.0,14.0,378426.5356144345,838050.0,685250.0,715250.0,44.0,136.0,1784446.5656345852,1153046.0665003536,755083.1444062241,0.1481191222570532,0.1701277955271565,UNIT,Unknown,Noel Jones - Mitcham,OYO Unit,NRZ3,Owner Occupied,Noel Jones,Grace Court,21+,732500.0
4.0,2.0,2.0,664.0,209.0,1988.0,201712,0.0,1.0,880000.0,23.0,948000.0,916900.0,887000.0,74.0,137.0,1470853.3965965984,977062.9335381314,690284.2193039294,-0.0306234853491959,-0.0638297872340425,1050000.0,9.0,491673.022557788,1050000.0,1049000.0,1039750.0,30.0,60.0,434434.84920488746,383016.6385520055,401319.554141075,-0.0056818181818182,0.0880829015544042,732500.0,14.0,378426.5356144345,838050.0,685250.0,715250.0,44.0,136.0,1784446.5656345852,1153046.0665003536,755083.1444062241,0.1481191222570532,0.1701277955271565,HOUSE,Unknown,Noel Jones - Mitcham,Detached Dwelling,NRZ1,Owner Occupied,Noel Jones,Haddon Court,21+,1300000.0
3.0,2.0,2.0,297.0,156.0,1980.0,201712,0.0,1.0,880000.0,23.0,948000.0,916900.0,887000.0,74.0,137.0,1470853.3965965984,977062.9335381314,690284.2193039294,-0.0306234853491959,-0.0638297872340425,1050000.0,9.0,491673.022557788,1050000.0,1049000.0,1039750.0,30.0,60.0,434434.84920488746,383016.6385520055,401319.554141075,-0.0056818181818182,0.0880829015544042,732500.0,14.0,378426.5356144345,838050.0,685250.0,715250.0,44.0,136.0,1784446.5656345852,1153046.0665003536,755083.1444062241,0.1481191222570532,0.1701277955271565,HOUSE,Unknown,Other,Detached Dwelling,NRZ3,Rented,Other,Talbot Street,21+,875000.0
2.0,1.0,1.0,214.0,75.0,1970.0,201712,0.0,1.0,880000.0,23.0,948000.0,916900.0,887000.0,74.0,137.0,1470853.3965965984,977062.9335381314,690284.2193039294,-0.0306234853491959,-0.0638297872340425,1050000.0,9.0,491673.022557788,1050000.0,1049000.0,1039750.0,30.0,60.0,434434.84920488746,383016.6385520055,401319.554141075,-0.0056818181818182,0.0880829015544042,732500.0,14.0,378426.5356144345,838050.0,685250.0,715250.0,44.0,136.0,1784446.5656345852,1153046.0665003536,755083.1444062241,0.1481191222570532,0.1701277955271565,UNIT,Unknown,Ray White Real Estate Mitcham,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Owner Occupied,Ray White,Percy Street,21+,649000.0
3.0,2.0,2.0,200.0,1.0,2008.0,201712,0.0,1.0,880000.0,23.0,948000.0,916900.0,887000.0,74.0,137.0,1470853.3965965984,977062.9335381314,690284.2193039294,-0.0306234853491959,-0.0638297872340425,1050000.0,9.0,491673.022557788,1050000.0,1049000.0,1039750.0,30.0,60.0,434434.84920488746,383016.6385520055,401319.554141075,-0.0056818181818182,0.0880829015544042,732500.0,14.0,378426.5356144345,838050.0,685250.0,715250.0,44.0,136.0,1784446.5656345852,1153046.0665003536,755083.1444062241,0.1481191222570532,0.1701277955271565,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Other,Mitcham Road,6–20,948888.0
3.0,2.0,2.0,224.0,128.0,1980.0,201712,0.0,1.0,880000.0,23.0,948000.0,916900.0,887000.0,74.0,137.0,1470853.3965965984,977062.9335381314,690284.2193039294,-0.0306234853491959,-0.0638297872340425,1050000.0,9.0,491673.022557788,1050000.0,1049000.0,1039750.0,30.0,60.0,434434.84920488746,383016.6385520055,401319.554141075,-0.0056818181818182,0.0880829015544042,732500.0,14.0,378426.5356144345,838050.0,685250.0,715250.0,44.0,136.0,1784446.5656345852,1153046.0665003536,755083.1444062241,0.1481191222570532,0.1701277955271565,COMMERCIAL: INDUSTRIAL BUILDING,Unknown,Unknown,Other,IN1Z,Unknown,Other,Monomeeth Drive,21+,786830.0
2.0,2.0,1.0,3197.0,78.0,2017.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,UNIT,Unknown,Other,Strata Unit or Flat  (Unspecified),RGZ1,Owner Occupied,Other,Whitehorse Road,0–5,542000.0
3.0,3.0,2.0,259.0,130.0,2017.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Other,Deep Creek Road,0–5,880000.0
3.0,2.0,1.0,410.0,158.0,1950.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,UNIT,Unknown,Noel Jones - Mitcham,Detached Dwelling,NRZ3,Owner Occupied,Noel Jones,Garden Avenue,21+,853000.0
2.0,1.0,1.0,925.0,90.0,1978.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Other,Cochrane Street,21+,560000.0
3.0,1.0,1.0,583.0,261.0,1950.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,HOUSE,Unknown,Other,Detached Dwelling,NRZ3,Owner Occupied,Jellis Craig,Owen Street,21+,985000.0
3.0,1.0,2.0,534.0,145.0,1980.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,HOUSE,Unknown,Other,Detached Dwelling,GRZ1,Rented,Other,Venice Avenue,21+,1050000.0
1.0,1.0,1.0,3890.0,56.0,2012.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,UNIT,Nils And Wills,Unknown,Strata Unit or Flat  (Unspecified),MUZ,Rented,Other,Colombo Street,0–5,0.0
3.0,1.0,2.0,194.0,128.0,1980.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,UNIT,Unknown,Other,Strata Unit or Flat  (Unspecified),IN3Z,Owner Occupied,Other,Cook Road,21+,0.0
3.0,1.0,1.0,530.0,140.0,1970.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,HOUSE,Unknown,Noel Jones - Mitcham,Detached Dwelling,NRZ1,Rented,Noel Jones,Quarry Road,21+,980000.0
4.0,2.0,2.0,1010.0,163.0,1970.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,HOUSE,Unknown,Noel Jones - Mitcham,Detached Dwelling,NRZ3,Rented,Noel Jones,Denman Street,21+,1310000.0
3.0,2.0,2.0,3197.0,128.0,2017.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,APARTMENT,Unknown,Other,OYO Subdivided Flat,RGZ1,Owner Occupied,Other,Whitehorse Road,0–5,598000.0
3.0,2.0,1.0,254.0,113.0,1970.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,UNIT,Unknown,Noel Jones - Mitcham,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Noel Jones,Churinga Avenue,21+,635000.0
3.0,2.0,2.0,230.0,128.0,1998.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,UNIT,Unknown,Barry Plant Blackburn,Single Strata Unit/Villa Unit/Townhouse,NRZ4,Owner Occupied,Barry Plant,Rotherwood Avenue,6–20,830000.0
4.0,1.0,4.0,1140.0,202.0,1960.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,HOUSE,Unknown,Other,Detached Dwelling,NRZ3,Owner Occupied,Biggin & Scott,Churinga Avenue,21+,1350000.0
3.0,1.0,1.0,606.0,272.0,2014.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,HOUSE,Unknown,Noel Jones - Mitcham,Detached Dwelling,NRZ3,Rented,Noel Jones,Sunshine Avenue,0–5,1825000.0
3.0,2.0,2.0,196.0,182.0,2014.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,NRZ4,Owner Occupied,Harcourts,Doncaster East Road,0–5,920000.0
2.0,1.0,1.0,552.0,87.0,2006.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,UNIT,Unknown,Unknown,Single Strata Unit/Villa Unit/Townhouse,GRZ1,Owner Occupied,Other,Victoria Avenue,6–20,465000.0
4.0,2.0,2.0,650.0,202.0,1990.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,HOUSE,Unknown,Noel Jones - Mitcham,Detached Dwelling,NRZ1,Owner Occupied,Noel Jones,Manorwood Place,21+,1275000.0
2.0,2.0,2.0,386.0,128.0,1980.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,HOUSE,Unknown,Unknown,Detached Dwelling,NRZ3,Owner Occupied,Other,Warnes Road,21+,910000.0
4.0,2.0,4.0,893.0,189.0,1950.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,HOUSE,Nils And Wills,Unknown,Detached Dwelling (existing),GRZ2,Owner Occupied,Other,Garden Avenue,21+,0.0
3.0,3.0,1.0,230.0,130.0,2017.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,NRZ4,Rented,Fletchers,Victoria Avenue,0–5,880000.0
3.0,2.0,10.0,961.0,975.0,1980.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,COMMERCIAL: INDUSTRIAL BUILDING,Unknown,Other,General Purpose Factory,IN1Z,Unknown,Other,Thornton Crescent,21+,1452000.0
3.0,2.0,2.0,235.0,97.0,2017.0,201711,-0.5000000000000004,0.8660254037844384,1118000.0,29.0,948000.0,916900.0,900900.0,66.0,143.0,1421128.510088415,957795.661563972,697800.749975019,0.2073434125269979,0.8297872340425532,1104000.0,11.0,463949.66217389656,1056000.0,1047500.0,1019750.0,29.0,64.0,307446.9484073398,369078.3806670087,368741.4883889786,0.0692493946731234,0.806873977086743,1464444.0,18.0,2140967.434453412,838050.0,637375.0,675250.0,37.0,132.0,1757018.8684858438,1104938.186616732,787102.0814842166,1.4007278688524591,,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Owner Occupied,Other,Barkly Terrace,0–5,930000.0
